model,bin_id,delta_sv,n_years,cntr,country_id,component,dln,fuel
EC-Earth3,-8.5,-8.4726,15,IT,ITA,cdd_jja,-0.0114804729268822,Electricity
EC-Earth3,-7.5,-7.5562,20,IT,ITA,cdd_jja,-0.013870769709038,Electricity
EC-Earth3,-6.5,-6.4767,21,IT,ITA,cdd_jja,-0.00721250016947305,Electricity
EC-Earth3,-5.5,-5.3342,8,IT,ITA,cdd_jja,-0.00569949896376892,Electricity
EC-Earth3,-4.5,-4.5495,8,IT,ITA,cdd_jja,-0.00422396404523653,Electricity
EC-Earth3,-3.5,-3.3459,9,IT,ITA,cdd_jja,-0.00989506888450162,Electricity
EC-Earth3,-2.5,-2.4493,5,IT,ITA,cdd_jja,-0.00372425362366911,Electricity
EC-Earth3,-1.5,-1.3807,6,IT,ITA,cdd_jja,-0.00494886473533433,Electricity
EC-Earth3,-0.5,-0.6596,3,IT,ITA,cdd_jja,0.00824253956161201,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,IT,ITA,cdd_jja,-0.00977966050748605,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,IT,ITA,cdd_jja,-0.00617282160449945,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,IT,ITA,cdd_jja,-0.011666975655574,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,IT,ITA,cdd_jja,-0.00537416597655837,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,IT,ITA,cdd_jja,-0.00856586620515563,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,IT,ITA,cdd_jja,-0.0058033054404496,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,IT,ITA,cdd_jja,-0.00331356379828037,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,IT,ITA,cdd_jja,-0.00207652207911348,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,IT,ITA,cdd_jja,-0.00182053879691228,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,IT,ITA,cdd_jja,-0.0144773833551198,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,IT,ITA,cdd_jja,-0.0161789372493494,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,IT,ITA,cdd_jja,-0.0132861822271258,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,IT,ITA,cdd_jja,-0.0150665941506993,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,IT,ITA,cdd_jja,-0.0148431921450025,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,IT,ITA,cdd_jja,-0.00845547368730741,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,IT,ITA,cdd_jja,-0.00908071143655842,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,IT,ITA,cdd_jja,-0.00994051693017442,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,IT,ITA,cdd_jja,-0.0069324407632686,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,IT,ITA,cdd_jja,-0.00719008145980335,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,IT,ITA,cdd_jja,-0.00342408716462861,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,IT,ITA,cdd_jja,-0.015968532861321,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,IT,ITA,cdd_jja,-0.0155368200435961,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,IT,ITA,cdd_jja,-0.0108481257424635,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,IT,ITA,cdd_jja,-0.012259981057654,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,IT,ITA,cdd_jja,-0.00957235286729141,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,IT,ITA,cdd_jja,-0.00156630016137798,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,IT,ITA,cdd_jja,-0.00660340040189087,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,IT,ITA,cdd_jja,-0.00495566885733524,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,IT,ITA,cdd_jja,-0.00370139875233269,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,IT,ITA,cdd_jja,0.00197965057293374,Electricity
EC-Earth3,-9.5,-9.1554,4,LT,LTU,cdd_jja,-0.00291508649955994,Electricity
EC-Earth3,-8.5,-8.4726,15,LT,LTU,cdd_jja,-0.00375020524283928,Electricity
EC-Earth3,-7.5,-7.5562,20,LT,LTU,cdd_jja,-0.004210181336568,Electricity
EC-Earth3,-6.5,-6.4767,21,LT,LTU,cdd_jja,-0.00276622452270653,Electricity
EC-Earth3,-5.5,-5.3342,8,LT,LTU,cdd_jja,-0.00174678385906899,Electricity
EC-Earth3,-4.5,-4.5495,8,LT,LTU,cdd_jja,-0.0037239483105024,Electricity
EC-Earth3,-3.5,-3.3459,9,LT,LTU,cdd_jja,-0.00304436481757739,Electricity
EC-Earth3,-2.5,-2.4493,5,LT,LTU,cdd_jja,-0.00368473737666378,Electricity
EC-Earth3,-1.5,-1.3807,6,LT,LTU,cdd_jja,0.000543152123573277,Electricity
EC-Earth3,-0.5,-0.6596,3,LT,LTU,cdd_jja,0.0060605535914843,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LT,LTU,cdd_jja,-0.00356078023098039,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LT,LTU,cdd_jja,-0.00311545916925364,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LT,LTU,cdd_jja,-0.00331234254561354,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LT,LTU,cdd_jja,-0.00150401627536958,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LT,LTU,cdd_jja,-0.003120605876921,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LT,LTU,cdd_jja,-0.00386020521518745,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LT,LTU,cdd_jja,-0.00338457091762328,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,LT,LTU,cdd_jja,-0.000344873029879861,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,LT,LTU,cdd_jja,-0.0019956140899359,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,LT,LTU,cdd_jja,-0.00572558143143911,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,LT,LTU,cdd_jja,-0.00626428470601179,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,LT,LTU,cdd_jja,-0.00668600942156868,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,LT,LTU,cdd_jja,-0.00637637825436024,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,LT,LTU,cdd_jja,-0.00741391962716689,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,LT,LTU,cdd_jja,-0.0039159030600283,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,LT,LTU,cdd_jja,-0.00488784571815943,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,LT,LTU,cdd_jja,-0.00551186221474361,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,LT,LTU,cdd_jja,-0.00367269931466216,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,LT,LTU,cdd_jja,-0.00330117680694537,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,LT,LTU,cdd_jja,-0.00128222806783965,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,LT,LTU,cdd_jja,-0.00612820226599343,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,LT,LTU,cdd_jja,-0.0058201412807852,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,LT,LTU,cdd_jja,-0.0049506529981679,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,LT,LTU,cdd_jja,-0.00434486805925284,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,LT,LTU,cdd_jja,-0.00439040333725898,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,LT,LTU,cdd_jja,-0.00405547479338046,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,LT,LTU,cdd_jja,-0.00397203706653587,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,LT,LTU,cdd_jja,-0.00402062547620909,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,LT,LTU,cdd_jja,-0.00397399979403614,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,LT,LTU,cdd_jja,-0.00153084021787319,Electricity
EC-Earth3,-9.5,-9.1554,4,LU,LUX,cdd_jja,-0.00741186966733328,Electricity
EC-Earth3,-8.5,-8.4726,15,LU,LUX,cdd_jja,-0.00664871759906365,Electricity
EC-Earth3,-7.5,-7.5562,20,LU,LUX,cdd_jja,-0.00640948292486471,Electricity
EC-Earth3,-6.5,-6.4767,21,LU,LUX,cdd_jja,-0.00348977311163748,Electricity
EC-Earth3,-5.5,-5.3342,8,LU,LUX,cdd_jja,-0.00322947182893569,Electricity
EC-Earth3,-4.5,-4.5495,8,LU,LUX,cdd_jja,-0.0043552487069209,Electricity
EC-Earth3,-3.5,-3.3459,9,LU,LUX,cdd_jja,-0.00120995607966324,Electricity
EC-Earth3,-2.5,-2.4493,5,LU,LUX,cdd_jja,-0.00426252073657506,Electricity
EC-Earth3,-1.5,-1.3807,6,LU,LUX,cdd_jja,-0.00145913523986352,Electricity
EC-Earth3,-0.5,-0.6596,3,LU,LUX,cdd_jja,0.000235832613198483,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LU,LUX,cdd_jja,-0.00300615705557223,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LU,LUX,cdd_jja,-0.00430417417574735,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LU,LUX,cdd_jja,-0.0036999594188325,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LU,LUX,cdd_jja,-0.0031657486094271,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LU,LUX,cdd_jja,-0.0035769618288159,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LU,LUX,cdd_jja,-0.00508760776151971,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LU,LUX,cdd_jja,-0.00165309633305635,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,LU,LUX,cdd_jja,-0.000326554239877389,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,LU,LUX,cdd_jja,-0.00155142704854264,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,LU,LUX,cdd_jja,-0.00885525947102801,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,LU,LUX,cdd_jja,-0.00969958122547525,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,LU,LUX,cdd_jja,-0.00696585074693977,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,LU,LUX,cdd_jja,-0.00837050939462928,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,LU,LUX,cdd_jja,-0.00843903039247185,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,LU,LUX,cdd_jja,-0.0047898401916462,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,LU,LUX,cdd_jja,-0.00595173125563629,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,LU,LUX,cdd_jja,-0.00767173478836833,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,LU,LUX,cdd_jja,-0.00254652989117689,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,LU,LUX,cdd_jja,-0.00494786156350085,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,LU,LUX,cdd_jja,-0.00207708908928022,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,LU,LUX,cdd_jja,-0.0064528810107039,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,LU,LUX,cdd_jja,-0.00752697273118214,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,LU,LUX,cdd_jja,-0.00530067273571512,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,LU,LUX,cdd_jja,-0.00501769104634361,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,LU,LUX,cdd_jja,-0.00477836913981132,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,LU,LUX,cdd_jja,-0.00354206889547786,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,LU,LUX,cdd_jja,-0.00525378535654213,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,LU,LUX,cdd_jja,-0.00213160929762091,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,LU,LUX,cdd_jja,-0.00364766363499211,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,LU,LUX,cdd_jja,-0.000854702402115309,Electricity
EC-Earth3,-9.5,-9.1554,4,LV,LVA,cdd_jja,-0.00275300882420474,Electricity
EC-Earth3,-8.5,-8.4726,15,LV,LVA,cdd_jja,-0.00305082001024492,Electricity
EC-Earth3,-7.5,-7.5562,20,LV,LVA,cdd_jja,-0.00338077631112277,Electricity
EC-Earth3,-6.5,-6.4767,21,LV,LVA,cdd_jja,-0.00227528095064029,Electricity
EC-Earth3,-5.5,-5.3342,8,LV,LVA,cdd_jja,-0.00140256507168922,Electricity
EC-Earth3,-4.5,-4.5495,8,LV,LVA,cdd_jja,-0.00355685477597986,Electricity
EC-Earth3,-3.5,-3.3459,9,LV,LVA,cdd_jja,-0.00309513403558423,Electricity
EC-Earth3,-2.5,-2.4493,5,LV,LVA,cdd_jja,-0.00319671608776461,Electricity
EC-Earth3,-1.5,-1.3807,6,LV,LVA,cdd_jja,0.00060303712041469,Electricity
EC-Earth3,-0.5,-0.6596,3,LV,LVA,cdd_jja,0.0039657999547017,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LV,LVA,cdd_jja,-0.00322497936376842,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LV,LVA,cdd_jja,-0.00295713248423228,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LV,LVA,cdd_jja,-0.00287504685855454,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LV,LVA,cdd_jja,-0.00172698211939966,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LV,LVA,cdd_jja,-0.00262569323368757,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LV,LVA,cdd_jja,-0.00330632351461273,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LV,LVA,cdd_jja,-0.00282323085254755,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,LV,LVA,cdd_jja,-9.58247181795946e-05,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,LV,LVA,cdd_jja,-0.00123294179949967,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,LV,LVA,cdd_jja,-0.0053872944427268,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,LV,LVA,cdd_jja,-0.00595046638680279,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,LV,LVA,cdd_jja,-0.00613583509516112,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,LV,LVA,cdd_jja,-0.00591047036196406,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,LV,LVA,cdd_jja,-0.00638859078102856,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,LV,LVA,cdd_jja,-0.00419452313273256,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,LV,LVA,cdd_jja,-0.00461642231295614,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,LV,LVA,cdd_jja,-0.00487362684782417,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,LV,LVA,cdd_jja,-0.00355205699764588,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,LV,LVA,cdd_jja,-0.00300354008557188,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,LV,LVA,cdd_jja,-0.00181434530124478,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,LV,LVA,cdd_jja,-0.00519974492603484,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,LV,LVA,cdd_jja,-0.00506963790085062,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,LV,LVA,cdd_jja,-0.00440401158126082,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,LV,LVA,cdd_jja,-0.00413830189389164,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,LV,LVA,cdd_jja,-0.0036189205811549,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,LV,LVA,cdd_jja,-0.00358080005148309,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,LV,LVA,cdd_jja,-0.00320783821026611,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,LV,LVA,cdd_jja,-0.00308239811491585,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,LV,LVA,cdd_jja,-0.0032582148827729,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,LV,LVA,cdd_jja,-0.00124288628550101,Electricity
EC-Earth3,-9.5,-9.1554,4,MT,MLT,cdd_jja,-0.0150937670225363,Electricity
EC-Earth3,-8.5,-8.4726,15,MT,MLT,cdd_jja,-0.0157033901841186,Electricity
EC-Earth3,-7.5,-7.5562,20,MT,MLT,cdd_jja,-0.0170593295736348,Electricity
EC-Earth3,-6.5,-6.4767,21,MT,MLT,cdd_jja,-0.0129469356827467,Electricity
EC-Earth3,-5.5,-5.3342,8,MT,MLT,cdd_jja,-0.0104302828657405,Electricity
EC-Earth3,-4.5,-4.5495,8,MT,MLT,cdd_jja,-0.00996441858951098,Electricity
EC-Earth3,-3.5,-3.3459,9,MT,MLT,cdd_jja,-0.0141809678864132,Electricity
EC-Earth3,-2.5,-2.4493,5,MT,MLT,cdd_jja,-0.0074145302535003,Electricity
EC-Earth3,-1.5,-1.3807,6,MT,MLT,cdd_jja,-0.00761058492269342,Electricity
EC-Earth3,-0.5,-0.6596,3,MT,MLT,cdd_jja,0.00679749234358373,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,MT,MLT,cdd_jja,-0.0152400556455561,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,MT,MLT,cdd_jja,-0.0114075903123723,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,MT,MLT,cdd_jja,-0.0173037545716678,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,MT,MLT,cdd_jja,-0.010169676269872,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,MT,MLT,cdd_jja,-0.01171146414558,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,MT,MLT,cdd_jja,-0.00948516415011299,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,MT,MLT,cdd_jja,-0.00766069989820018,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,MT,MLT,cdd_jja,-0.00473039135647152,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,MT,MLT,cdd_jja,-0.00098960720563351,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,MT,MLT,cdd_jja,-0.0237787489788747,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,MT,MLT,cdd_jja,-0.0240770399427483,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,MT,MLT,cdd_jja,-0.0242439153964374,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,MT,MLT,cdd_jja,-0.0237145459815327,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,MT,MLT,cdd_jja,-0.023239784007302,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,MT,MLT,cdd_jja,-0.0170961852344731,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,MT,MLT,cdd_jja,-0.0160159872506607,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,MT,MLT,cdd_jja,-0.0163698452108751,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,MT,MLT,cdd_jja,-0.0101897397065414,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,MT,MLT,cdd_jja,-0.00929949012858794,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,MT,MLT,cdd_jja,-0.0075758228378554,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,MT,MLT,cdd_jja,-0.0199879807010299,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,MT,MLT,cdd_jja,-0.0191856613150884,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,MT,MLT,cdd_jja,-0.014977529938354,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,MT,MLT,cdd_jja,-0.0172416887664928,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,MT,MLT,cdd_jja,-0.0130297191670912,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,MT,MLT,cdd_jja,-0.00287151394905407,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,MT,MLT,cdd_jja,-0.00541965763839784,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,MT,MLT,cdd_jja,-0.00570935621743692,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,MT,MLT,cdd_jja,-0.00430801239841453,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,MT,MLT,cdd_jja,0.00255878603401187,Electricity
EC-Earth3,-9.5,-9.1554,4,NL,NLD,cdd_jja,-0.00488082351532514,Electricity
EC-Earth3,-8.5,-8.4726,15,NL,NLD,cdd_jja,-0.00481064510314901,Electricity
EC-Earth3,-7.5,-7.5562,20,NL,NLD,cdd_jja,-0.00450520108794114,Electricity
EC-Earth3,-6.5,-6.4767,21,NL,NLD,cdd_jja,-0.00320195002776531,Electricity
EC-Earth3,-5.5,-5.3342,8,NL,NLD,cdd_jja,-0.00254509055767669,Electricity
EC-Earth3,-4.5,-4.5495,8,NL,NLD,cdd_jja,-0.00380995939118067,Electricity
EC-Earth3,-3.5,-3.3459,9,NL,NLD,cdd_jja,-0.00171804080523178,Electricity
EC-Earth3,-2.5,-2.4493,5,NL,NLD,cdd_jja,-0.00374580001000535,Electricity
EC-Earth3,-1.5,-1.3807,6,NL,NLD,cdd_jja,-0.00107068965947778,Electricity
EC-Earth3,-0.5,-0.6596,3,NL,NLD,cdd_jja,1.6225214002189e-05,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,NL,NLD,cdd_jja,-0.00338286988712305,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,NL,NLD,cdd_jja,-0.0035788809401495,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,NL,NLD,cdd_jja,-0.00334378980178445,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,NL,NLD,cdd_jja,-0.00258853225968256,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,NL,NLD,cdd_jja,-0.00312605789775507,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,NL,NLD,cdd_jja,-0.003975482743703,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,NL,NLD,cdd_jja,-0.00240150613699066,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,NL,NLD,cdd_jja,-0.000777545403271566,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,NL,NLD,cdd_jja,-0.000997501731801241,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,NL,NLD,cdd_jja,-0.00637506976936007,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,NL,NLD,cdd_jja,-0.00649318234870934,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,NL,NLD,cdd_jja,-0.00554269884458111,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,NL,NLD,cdd_jja,-0.00606504605665158,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,NL,NLD,cdd_jja,-0.00611101749632445,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,NL,NLD,cdd_jja,-0.00420006238589997,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,NL,NLD,cdd_jja,-0.00467648177446424,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,NL,NLD,cdd_jja,-0.0051255974426915,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,NL,NLD,cdd_jja,-0.00325799680193954,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,NL,NLD,cdd_jja,-0.00383957476835134,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,NL,NLD,cdd_jja,-0.00168668078139422,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,NL,NLD,cdd_jja,-0.00503422157351251,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,NL,NLD,cdd_jja,-0.00554884872408193,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,NL,NLD,cdd_jja,-0.00453634303094534,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,NL,NLD,cdd_jja,-0.00467347225896384,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,NL,NLD,cdd_jja,-0.00384428531435197,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,NL,NLD,cdd_jja,-0.00341492776962738,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,NL,NLD,cdd_jja,-0.0039618308835345,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,NL,NLD,cdd_jja,-0.00211992016495267,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,NL,NLD,cdd_jja,-0.00309491595475087,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,NL,NLD,cdd_jja,-0.00157406383904569,Electricity
EC-Earth3,-9.5,-9.1554,4,NO,NOR,cdd_jja,-0.00143414317636015,Electricity
EC-Earth3,-8.5,-8.4726,15,NO,NOR,cdd_jja,-0.00145787037103002,Electricity
EC-Earth3,-7.5,-7.5562,20,NO,NOR,cdd_jja,-0.00135428197518271,Electricity
EC-Earth3,-6.5,-6.4767,21,NO,NOR,cdd_jja,-0.00105415913230888,Electricity
EC-Earth3,-5.5,-5.3342,8,NO,NOR,cdd_jja,-0.000863905413283217,Electricity
EC-Earth3,-4.5,-4.5495,8,NO,NOR,cdd_jja,-0.00150528114420308,Electricity
EC-Earth3,-3.5,-3.3459,9,NO,NOR,cdd_jja,-0.00087302119211778,Electricity
EC-Earth3,-2.5,-2.4493,5,NO,NOR,cdd_jja,-0.00133086009367955,Electricity
EC-Earth3,-1.5,-1.3807,6,NO,NOR,cdd_jja,-0.000494389249233365,Electricity
EC-Earth3,-0.5,-0.6596,3,NO,NOR,cdd_jja,-0.000507997493235201,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,NO,NOR,cdd_jja,-0.00104678800014122,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,NO,NOR,cdd_jja,-0.00111587600815054,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,NO,NOR,cdd_jja,-0.00089609414428756,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,NO,NOR,cdd_jja,-0.000827006136278239,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,NO,NOR,cdd_jja,-0.000797696072274285,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,NO,NOR,cdd_jja,-0.0011931638554943,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,NO,NOR,cdd_jja,-0.000923223399957886,Electricity
